id,date,Product_ID,Description,qty,create_uid,price_unit,price_subtotal
42787,2022-12-20 02:13:05,28970,MOTO G52 6/256 NEGRO,1.0,SUC. ALLENDE (QRO),6033.62,6033.62
42783,2022-12-20 02:06:54,26585,MOTO G22 4/128 NEGRO,1.0,SUC. LEON CENTRO (LEON),3619.83,3619.83
42780,2022-12-20 02:05:30,25976,XIAOMI POCO-M4-PRO 6/128 NEGRO,1.0,SUC. LEON CENTRO (LEON),4481.89896552,4481.9
42776,2022-12-20 02:03:14,30180,HONOR X9 8/128 NEGRO,1.0,SUC. LEON CENTRO (LEON),5602.59,5602.59
42772,2022-12-20 02:01:21,26730,HONOR X8 6/128 NEGRO,1.0,SUC. CORREGIDORA 2 (QRO),4654.31,4654.31
42769,2022-12-20 01:59:26,30564,HONOR X6S 4/128 PLATA,1.0,SUC. LEON CENTRO (LEON),3533.62,3533.62
42767,2022-12-20 01:56:11,31298,SAM A04E 3/32 AZUL KIT,1.0,SUC. LEON CENTRO (LEON),2326.72655172,2326.73
42764,2022-12-20 01:54:26,26566,SAM A03S 4/64 NEGRO KIT,1.0,SUC. LEON CENTRO (LEON),2861.21,2861.21
42762,2022-12-20 01:53:19,26566,SAM A03S 4/64 NEGRO KIT,1.0,SUC. LEON CENTRO (LEON),2861.21,2861.21
42760,2022-12-20 01:52:05,26579,MOTO G41 4/128 DORADO,1.0,SUC. LEON CENTRO (LEON),3878.45,3878.45
42759,2022-12-20 01:47:39,25565,MOTO G60S 6/128 AZUL,1.0,SUC. ALAMEDA (QRO),4912.93,4912.93
42756,2022-12-20 01:46:15,29340,SAM A13 4/64 BLANCO,1.0,SUC. PORTAL (QRO),3792.24,3792.24
42752,2022-12-20 01:42:21,25533,MOTO E20 2/32 AZUL,1.0,SUC. LEON CENTRO (LEON),2499.14,2499.14
42750,2022-12-20 01:21:13,26433,SAM A23 4/128 AZUL,1.0,SUC. MADERO (LEON),5343.96793103,5343.97
42749,2022-12-20 01:13:41,29578,SAM A03-CORE 2/32 BRONCE,1.0,SUC. CONSTITUYENTES (QRO),2585.35,2585.35
42746,2022-12-20 00:59:05,25736,SAM A03 4/64 AZUL,1.0,SUC. OBREGON (LEON),2931.0344,2931.03
42743,2022-12-20 00:45:30,26575,SAM A33 6/128 BLANCO,1.0,SUC. HIDALGO (CELAYA),7240.5172,7240.52
42740,2022-12-20 00:40:22,25742,SAM A03S 4/64 NEGRO,1.0,SUC. HIDALGO (CELAYA),3447.4137,3447.41
42738,2022-12-20 00:37:47,30563,HONOR X6S 4/128 AZUL,1.0,SUC. ALAMEDA (QRO),3533.62,3533.62
42734,2022-12-20 00:33:46,26079,XIAOMI REDMI-NOTE-11 4/128 AZUL,1.0,SUC. ALLENDE (QRO),3965.51724138,3965.52
42731,2022-12-20 00:33:39,26138,MOTO G31 4/128 GRIS,1.0,SUC. HIDALGO (CELAYA),4137.0689,4137.07
42728,2022-12-20 00:22:54,25741,SAM A03S 4/64 AZUL,1.0,SUC. HIDALGO (CELAYA),3447.4137,3447.41
42724,2022-12-20 00:22:36,26579,MOTO G41 4/128 DORADO,1.0,SUC. FIESTA (IRAPUATO),3878.45,3878.45
42720,2022-12-20 00:13:40,30907,SAM A04 4/64 BLANCO,1.0,SUC. HIDALGO (CELAYA),3361.2068,3361.21
42716,2022-12-20 00:11:59,25742,SAM A03S 4/64 NEGRO,1.0,SUC. ALLENDE (QRO),2861.21,2861.21
42714,2022-12-20 00:10:50,29505,HONOR X7 4/128 PLATA,1.0,SUC. ALAMEDA (QRO),3964.65758621,3964.66
42711,2022-12-20 00:07:33,29904,MOTO E32 4/64 GRIS,1.0,SUC. HIDALGO (CELAYA),3878.4482,3878.45
42709,2022-12-20 00:04:45,26433,SAM A23 4/128 AZUL,1.0,SUC. ALLENDE (CELAYA),5343.96793103,5343.97
42707,2022-12-19 23:57:09,29341,SAM A13 4/64 NEGRO,1.0,SUC. ALLENDE (CELAYA),3878.4482,3878.45
42702,2022-12-19 23:56:10,26138,MOTO G31 4/128 GRIS,1.0,SUC. PARQUE (CELAYA),4050.86,4050.86
42690,2022-12-19 23:50:55,29579,SAM A03-CORE 2/32 ONYX,1.0,SUC. HIDALGO (CELAYA),2585.35,2585.35
42697,2022-12-19 23:55:01,25565,MOTO G60S 6/128 AZUL,1.0,SUC. ANDADOR (CELAYA),5602.5862,5602.59
42693,2022-12-19 23:51:44,25741,SAM A03S 4/64 AZUL,1.0,SUC. CORREGIDORA 2 (QRO),2861.20931034,2861.21
42688,2022-12-19 23:46:51,30564,HONOR X6S 4/128 PLATA,1.0,SUC. PARQUE (QRO),3534.48275862,3534.48
42686,2022-12-19 23:42:09,30564,HONOR X6S 4/128 PLATA,1.0,SUC. CORREGIDORA 4 (QRO),3533.62,3533.62
42682,2022-12-19 23:25:56,26671,HONOR X8 6/128 PLATA,1.0,SUC. CORREGIDORA 2 (QRO),4654.31,4654.31
42675,2022-12-19 23:07:15,30416,HONOR X7 6/128 PLATA,1.0,SUC. URBAN (QRO),3964.65517241,3964.66
42677,2022-12-19 23:22:39,31225,MOTO E22I 2/64 BLANCO KIT,1.0,SUC. GUERRERO (QRO),2930.17482759,2930.17
42672,2022-12-19 22:58:03,25742,SAM A03S 4/64 NEGRO,1.0,SUC. ALAMEDA (QRO),2861.21,2861.21
42669,2022-12-19 22:44:04,26575,SAM A33 6/128 BLANCO,1.0,SUC. ALAMEDA (QRO),6637.07,6637.07
42666,2022-12-19 22:41:27,25741,SAM A03S 4/64 AZUL,1.0,SUC. CORREGIDORA 2 (QRO),2861.20931034,2861.21
42660,2022-12-19 22:17:59,26579,MOTO G41 4/128 DORADO,1.0,SUC. GUERRERO (QRO),3964.6551,3964.66
42657,2022-12-19 22:12:36,25741,SAM A03S 4/64 AZUL,1.0,SUC. GUERRERO (QRO),2930.1724,2930.17
42653,2022-12-19 21:59:32,26579,MOTO G41 4/128 DORADO,1.0,SUC. PARQUE (QRO),3878.45,3878.45
42650,2022-12-19 21:44:49,29579,SAM A03-CORE 2/32 ONYX,1.0,SUC. GUERRERO (QRO),2585.35,2585.35
42649,2022-12-19 21:35:57,30357,HONOR X6 4/64 AZUL,1.0,SUC. GUERRERO (QRO),3188.79551724,3188.8
42645,2022-12-19 21:22:43,29340,SAM A13 4/64 BLANCO,1.0,SUC. PLAZA PATIO (QRO),3792.24,3792.24
42633,2022-12-19 20:55:20,26585,MOTO G22 4/128 NEGRO,1.0,SUC. LA VICTORIA (QRO),3619.83,3619.83
41772,2022-12-17 22:06:08,31099,SAM A04E 3/32 COBRE KIT,1.0,SUC. MADERO (QRO),2499.14,2499.14
42626,2022-12-19 20:50:58,26278,SAM A53 8/128 AZUL,1.0,SUC. ALLENDE (QRO),8103.44827586,8103.45
42613,2022-12-19 20:41:48,29496,MOTO G22 4/128 BLANCO,1.0,SUC. ALAMEDA (QRO),3620.68965517,3620.69
42609,2022-12-19 20:39:51,30908,SAM A04 4/64 NEGRO,1.0,SUC. PLAZA PATIO (QRO),3275.00241379,3275.0
42606,2022-12-19 20:33:34,26585,MOTO G22 4/128 NEGRO,1.0,SUC. ALLENDE (QRO),3620.68965517,3620.69
42593,2022-12-19 20:26:23,29340,SAM A13 4/64 BLANCO,1.0,SUC. ALLENDE (QRO),3792.24,3792.24
42590,2022-12-19 20:25:41,25534,MOTO E20 2/32 GRIS,1.0,SUC. GUERRERO (QRO),2499.14,2499.14
42586,2022-12-19 20:20:42,25534,MOTO E20 2/32 GRIS,1.0,SUC. ALLENDE (QRO),2154.3103,2154.31
42589,2022-12-19 20:20:42,31466,350062471938486,1.0,SUC. ALLENDE (QRO),0.0,0.0
42582,2022-12-19 20:20:12,29579,SAM A03-CORE 2/32 ONYX,1.0,SUC. GUERRERO (QRO),2585.35,2585.35
42579,2022-12-19 20:15:04,25742,SAM A03S 4/64 NEGRO,1.0,SUC. ALLENDE (QRO),2861.21,2861.21
42576,2022-12-19 20:14:42,25560,MOTO G51-5G 4/128 AZUL,1.0,SUC. GUERRERO (QRO),5775.00241379,5775.0
42572,2022-12-19 19:33:55,29594,SAM A03-CORE 2/32 MENTA,1.0,SUC. HIDALGO 2 (CELAYA),2585.35,2585.35
42567,2022-12-19 18:44:36,30091,XIAOMI POCO-X4-PRO 6/128 AMARILLO,1.0,SUC. CORREGIDORA 2 (QRO),5861.21,5861.21
42431,2022-12-19 00:08:56,25741,SAM A03S 4/64 AZUL,1.0,SUC. HIDALGO (CELAYA),3361.20689655,3361.21
42564,2022-12-19 18:34:48,25742,SAM A03S 4/64 NEGRO,1.0,SUC. CORREGIDORA 2 (QRO),2861.21,2861.21
42327,2022-12-18 22:55:03,29579,SAM A03-CORE 2/32 ONYX,1.0,SUC. HIDALGO (CELAYA),2585.35,2585.35
42560,2022-12-19 17:57:16,25592,MOTO G60S 6/128 VERDE KIT,1.0,SUC. FIESTA (IRAPUATO),5516.38,5516.38
42552,2022-12-19 03:09:49,31225,MOTO E22I 2/64 BLANCO KIT,1.0,SUC. PLAZA PATIO (QRO),2930.17482759,2930.17
42549,2022-12-19 02:56:35,31233,XIAOMI POCO-M4-PRO 8/256 AMA,1.0,SUC. PLAZA PATIO (QRO),5085.34482759,5085.34
42543,2022-12-19 02:24:38,30180,HONOR X9 8/128 NEGRO,1.0,SUC. CORREGIDORA 2 (QRO),5602.59,5602.59
42540,2022-12-19 01:58:25,26671,HONOR X8 6/128 PLATA,1.0,SUC. PLAZA PATIO (QRO),4654.31,4654.31
42537,2022-12-19 01:50:19,26729,HONOR X8 6/128 AZUL,1.0,SUC. PLAZA PATIO (QRO),4654.31,4654.31
42533,2022-12-19 01:47:32,30563,HONOR X6S 4/128 AZUL,1.0,SUC. CORREGIDORA 4 (QRO),3533.62,3533.62
42529,2022-12-19 01:46:39,25565,MOTO G60S 6/128 AZUL,1.0,SUC. LA VICTORIA (QRO),4912.93,4912.93
41993,2022-12-18 01:17:30,29506,HONOR X7 4/128 AZUL,1.0,SUC. ALLENDE (QRO),4050.862,4050.86
42526,2022-12-19 01:38:32,29339,SAM A13 4/64 AZUL,1.0,SUC. CORREGIDORA 2 (QRO),3792.24,3792.24
42523,2022-12-19 01:34:18,30597,SAM A04 3/32 NEGRO KIT,1.0,SUC. CORREGIDORA 4 (QRO),2861.21,2861.21
42520,2022-12-19 01:33:11,25741,SAM A03S 4/64 AZUL,1.0,SUC. CORREGIDORA 2 (QRO),2861.20931034,2861.21
42519,2022-12-19 01:30:11,29496,MOTO G22 4/128 BLANCO,1.0,SUC. ALLENDE (QRO),3620.68965517,3620.69
42513,2022-12-19 01:28:16,26729,HONOR X8 6/128 AZUL,1.0,SUC. CORREGIDORA 2 (QRO),4654.31,4654.31
42510,2022-12-19 01:25:19,26671,HONOR X8 6/128 PLATA,1.0,SUC. CORREGIDORA 2 (QRO),4654.31,4654.31
42505,2022-12-19 01:21:08,29496,MOTO G22 4/128 BLANCO,1.0,SUC. CORREGIDORA 2 (QRO),3619.83,3619.83
42501,2022-12-19 01:20:13,31124,MOTO G42 4/128 VERDE,1.0,SUC. ALLENDE (QRO),4568.10586207,4568.11
42502,2022-12-19 01:20:13,31460,353028752016570,0.0,SUC. ALLENDE (QRO),0.0,0.0
42497,2022-12-19 01:19:00,26576,SAM A33 6/128 NEGRO,1.0,SUC. ALLENDE (QRO),6637.93103448,6637.93
42494,2022-12-19 01:15:30,29496,MOTO G22 4/128 BLANCO,1.0,SUC. CORREGIDORA 2 (QRO),3619.83,3619.83
42492,2022-12-19 01:11:50,30356,HONOR X6 4/64 NEGRO,1.0,SUC. ALLENDE (QRO),3189.65517241,3189.66
42389,2022-12-18 23:48:38,26585,MOTO G22 4/128 NEGRO,1.0,SUC. ALAMEDA (QRO),3619.83,3619.83
42490,2022-12-19 01:08:33,31122,MOTO G52 6/256 AZUL,1.0,SUC. ALLENDE (QRO),6034.48275862,6034.48
42484,2022-12-19 01:03:35,31300,SAM A33 6/128 DURAZNO KIT,1.0,SUC. CORREGIDORA 2 (QRO),7240.52,7240.52
42481,2022-12-19 01:02:07,31226,MOTO E22I 2/64 GRIS KIT,1.0,SUC. ALLENDE (QRO),2930.17482759,2930.17
42477,2022-12-19 01:00:51,26671,HONOR X8 6/128 PLATA,1.0,SUC. CORREGIDORA 2 (QRO),4654.31,4654.31
42472,2022-12-19 00:56:24,25736,SAM A03 4/64 AZUL,1.0,SUC. ALLENDE (QRO),3878.44827586,3878.45
42468,2022-12-19 00:53:01,26575,SAM A33 6/128 BLANCO,1.0,SUC. CORREGIDORA 2 (QRO),6637.07,6637.07
42465,2022-12-19 00:45:55,26585,MOTO G22 4/128 NEGRO,1.0,SUC. CORREGIDORA 2 (QRO),3619.83,3619.83
42463,2022-12-19 00:45:21,30564,HONOR X6S 4/128 PLATA,1.0,SUC. PARQUE (QRO),3533.62,3533.62
42460,2022-12-19 00:41:49,29341,SAM A13 4/64 NEGRO,1.0,SUC. CORREGIDORA 4 (QRO),3792.24,3792.24
42456,2022-12-19 00:41:25,26575,SAM A33 6/128 BLANCO,1.0,SUC. CORREGIDORA 2 (QRO),6637.07,6637.07
42454,2022-12-19 00:37:45,30325,XIAOMI POCO-M5S 6/128 GRIS,1.0,SUC. CORREGIDORA 4 (QRO),4137.07137931,4137.07
42451,2022-12-19 00:37:04,31124,MOTO G42 4/128 VERDE,1.0,SUC. PLAZA PATIO (QRO),4568.10586207,4568.11
42448,2022-12-19 00:34:46,30564,HONOR X6S 4/128 PLATA,1.0,SUC. CORREGIDORA 2 (QRO),3533.62,3533.62
42443,2022-12-19 00:19:26,29340,SAM A13 4/64 BLANCO,1.0,SUC. PARQUE (CELAYA),3792.24,3792.24
42441,2022-12-19 00:12:06,30416,HONOR X7 6/128 PLATA,1.0,SUC. PARQUE (CELAYA),4050.86,4050.86
42438,2022-12-19 00:10:47,30090,XIAOMI POCO-C40 4/64 NEGRO,1.0,SUC. CORREGIDORA 3 (QRO),2930.17,2930.17
42434,2022-12-19 00:09:37,29579,SAM A03-CORE 2/32 ONYX,1.0,SUC. ALLENDE (CELAYA),2585.35,2585.35
42428,2022-12-19 00:03:59,26579,MOTO G41 4/128 DORADO,1.0,SUC. CORREGIDORA 3 (QRO),3878.45,3878.45
42424,2022-12-19 00:02:48,29340,SAM A13 4/64 BLANCO,1.0,SUC. CORREGIDORA 2 (QRO),3792.24,3792.24
42422,2022-12-19 00:01:59,25742,SAM A03S 4/64 NEGRO,1.0,SUC. ALLENDE (CELAYA),3102.5862069,3102.59
42419,2022-12-18 23:58:18,26671,HONOR X8 6/128 PLATA,1.0,SUC. ALAMEDA (QRO),4654.31,4654.31
42416,2022-12-18 23:57:07,29496,MOTO G22 4/128 BLANCO,1.0,SUC. ALLENDE (CELAYA),3619.83,3619.83
42413,2022-12-18 23:55:18,25741,SAM A03S 4/64 AZUL,1.0,SUC. CORREGIDORA 2 (QRO),2861.20931034,2861.21
42409,2022-12-18 23:51:10,29579,SAM A03-CORE 2/32 ONYX,1.0,SUC. LEON CENTRO (LEON),2585.35,2585.35
42405,2022-12-18 23:50:34,29339,SAM A13 4/64 AZUL,1.0,SUC. BOULEVARES (QRO),3792.24,3792.24
42386,2022-12-18 23:47:46,30091,XIAOMI POCO-X4-PRO 6/128 AMARILLO,1.0,SUC. ALLENDE (CELAYA),6033.6206,6033.62
42401,2022-12-18 23:49:56,26565,SAM A03S 4/64 AZUL KIT,1.0,SUC. LEON CENTRO (LEON),2861.21,2861.21
42382,2022-12-18 23:47:09,31100,SAM A04E 3/32 NEGRO KIT,1.0,SUC. LEON CENTRO (LEON),2326.72655172,2326.73
42378,2022-12-18 23:45:31,31298,SAM A04E 3/32 AZUL KIT,1.0,SUC. LEON CENTRO (LEON),2326.72655172,2326.73
42372,2022-12-18 23:43:55,26566,SAM A03S 4/64 NEGRO KIT,1.0,SUC. LEON CENTRO (LEON),2861.21,2861.21
42369,2022-12-18 23:43:51,26585,MOTO G22 4/128 NEGRO,1.0,SUC. ALAMEDA (QRO),3619.83,3619.83
42366,2022-12-18 23:42:25,31298,SAM A04E 3/32 AZUL KIT,1.0,SUC. LEON CENTRO (LEON),2326.72655172,2326.73
42362,2022-12-18 23:40:51,26585,MOTO G22 4/128 NEGRO,1.0,SUC. LEON CENTRO (LEON),3619.83,3619.83
42360,2022-12-18 23:38:05,26585,MOTO G22 4/128 NEGRO,1.0,SUC. LEON CENTRO (LEON),3619.83,3619.83
42356,2022-12-18 23:35:55,26565,SAM A03S 4/64 AZUL KIT,1.0,SUC. LEON CENTRO (LEON),2861.21,2861.21
42353,2022-12-18 23:35:00,29904,MOTO E32 4/64 GRIS,1.0,SUC. HIDALGO (CELAYA),3878.448275,3878.45
42354,2022-12-18 23:35:00,31001,ACER A60 2/32 VERDE KIT,0.0,SUC. HIDALGO (CELAYA),1723.27827586,0.0
42351,2022-12-18 23:30:12,30358,HONOR X6 4/64 PLATA,1.0,SUC. ALLENDE (QRO),3188.79551724,3188.8
42348,2022-12-18 23:29:29,25534,MOTO E20 2/32 GRIS,1.0,SUC. HIDALGO (CELAYA),2499.14,2499.14
42346,2022-12-18 23:26:51,31226,MOTO E22I 2/64 GRIS KIT,1.0,SUC. ALLENDE (QRO),2930.17482759,2930.17
42345,2022-12-18 23:26:04,31225,MOTO E22I 2/64 BLANCO KIT,1.0,SUC. HIDALGO (CELAYA),3016.37931,3016.38
42341,2022-12-18 23:25:01,26585,MOTO G22 4/128 NEGRO,1.0,SUC. LEON CENTRO (LEON),3619.82,3619.82
42336,2022-12-18 23:18:52,30091,XIAOMI POCO-X4-PRO 6/128 AMARILLO,1.0,SUC. ALLENDE (CELAYA),5861.21,5861.21
42334,2022-12-18 23:16:06,29579,SAM A03-CORE 2/32 ONYX,1.0,SUC. HIDALGO (CELAYA),2585.35,2585.35
42376,2022-12-18 23:45:05,31100,SAM A04E 3/32 NEGRO KIT,1.0,SUC. MAYOREO (QRO),2412.93103448,2412.93
42331,2022-12-18 23:08:23,26576,SAM A33 6/128 NEGRO,1.0,SUC. HIDALGO (CELAYA),6809.482758,6809.48
42330,2022-12-18 23:02:38,31099,SAM A04E 3/32 COBRE KIT,1.0,SUC. ALAMEDA (QRO),2327.5862069,2327.59
42324,2022-12-18 22:54:47,25548,MOTO G20 4/128 AZUL,1.0,SUC. FIESTA (IRAPUATO),4568.10586207,4568.11
42322,2022-12-18 22:54:30,30358,HONOR X6 4/64 PLATA,1.0,SUC. MADERO (LEON),3188.79551724,3188.8
42320,2022-12-18 22:54:21,30563,HONOR X6S 4/128 AZUL,1.0,SUC. CORREGIDORA 4 (QRO),3533.62,3533.62
42318,2022-12-18 22:51:38,25741,SAM A03S 4/64 AZUL,1.0,SUC. HIDALGO (CELAYA),3361.206896,3361.21
42315,2022-12-18 22:49:56,30326,XIAOMI REDMI-A1 2/32 NGO,1.0,SUC. CORREGIDORA 4 (QRO),1981.9,1981.9
42313,2022-12-18 22:47:20,26565,SAM A03S 4/64 AZUL KIT,1.0,SUC. MADERO (LEON),2861.21,2861.21
42306,2022-12-18 22:42:37,26566,SAM A03S 4/64 NEGRO KIT,1.0,SUC. MADERO (LEON),2861.21,2861.21
42304,2022-12-18 22:42:05,25742,SAM A03S 4/64 NEGRO,1.0,SUC. HIDALGO (CELAYA),3361.2068,3361.21
42301,2022-12-18 22:41:22,30596,SAM A04 3/32 BLANCO KIT,1.0,SUC. CORREGIDORA 4 (QRO),2861.21,2861.21
42299,2022-12-18 22:36:58,26579,MOTO G41 4/128 DORADO,1.0,SUC. GUERRERO (QRO),3964.6551,3964.66
42296,2022-12-18 22:30:18,30417,HONOR X7 6/128 AZUL,1.0,SUC. CORREGIDORA 4 (QRO),4050.86,4050.86
42293,2022-12-18 22:25:47,29339,SAM A13 4/64 AZUL,1.0,SUC. CORREGIDORA 4 (QRO),3792.24,3792.24
42290,2022-12-18 22:22:46,25742,SAM A03S 4/64 NEGRO,1.0,SUC. FIESTA (IRAPUATO),2861.21,2861.21
42286,2022-12-18 22:21:11,26565,SAM A03S 4/64 AZUL KIT,1.0,SUC. LEON CENTRO (LEON),2861.2,2861.2
42283,2022-12-18 22:19:35,25738,SAM A03 4/64 ROJO,1.0,SUC. GUERRERO (QRO),3102.5862,3102.59
42279,2022-12-18 21:53:31,31299,SAM A33 6/128 AZUL KIT,1.0,SUC. PARQUE (CELAYA),7240.52,7240.52
42277,2022-12-18 21:53:20,24798,HISENSE U50 2/32 AZUL,1.0,SUC. ANDADOR (CELAYA),2671.5517,2671.55
42274,2022-12-18 21:49:41,25742,SAM A03S 4/64 NEGRO,1.0,SUC. CORREGIDORA 2 (QRO),2861.21,2861.21
42271,2022-12-18 21:47:46,26576,SAM A33 6/128 NEGRO,1.0,SUC. PARQUE (QRO),6637.07,6637.07
42266,2022-12-18 21:42:46,27129,MOTO G60 4/128 PLATA,1.0,SUC. OBREGON (LEON),4654.31,4654.31
42261,2022-12-18 21:40:46,27130,MOTO G60 4/128 NEGRO,1.0,SUC. OBREGON (LEON),4654.31,4654.31
42256,2022-12-18 21:38:32,26572,XIAOMI POCO-X4-PRO 6/128 NEGRO,1.0,SUC. OBREGON (LEON),5861.21,5861.21
42252,2022-12-18 21:37:47,30090,XIAOMI POCO-C40 4/64 NEGRO,1.0,SUC. FIESTA (IRAPUATO),2930.17,2930.17
42248,2022-12-18 21:36:27,25742,SAM A03S 4/64 NEGRO,1.0,SUC. OBREGON (LEON),2862.0689,2862.07
42246,2022-12-18 21:25:43,26541,XIAOMI REDMI-NOTE-11S 6/128 AZUL,1.0,SUC. CORREGIDORA 3 (QRO),4654.31,4654.31
42245,2022-12-18 21:24:04,30090,XIAOMI POCO-C40 4/64 NEGRO,1.0,SUC. MAYOREO (QRO),3016.37931034,3016.38
42241,2022-12-18 21:23:53,26079,XIAOMI REDMI-NOTE-11 4/128 AZUL,1.0,SUC. FIESTA (IRAPUATO),3964.66,3964.66
42238,2022-12-18 21:21:46,30417,HONOR X7 6/128 AZUL,1.0,SUC. CORREGIDORA 3 (QRO),4050.86,4050.86
42234,2022-12-18 21:20:34,30090,XIAOMI POCO-C40 4/64 NEGRO,1.0,SUC. FIESTA (IRAPUATO),2930.17,2930.17
42230,2022-12-18 21:15:13,26576,SAM A33 6/128 NEGRO,1.0,SUC. CORREGIDORA 2 (QRO),6637.07,6637.07
42226,2022-12-18 21:09:31,25742,SAM A03S 4/64 NEGRO,1.0,SUC. CORREGIDORA 2 (QRO),2861.21,2861.21
42222,2022-12-18 21:09:20,30106,SAM A33 6/128 DURAZNO,1.0,SUC. FIESTA (IRAPUATO),6637.07,6637.07
42219,2022-12-18 21:09:12,25742,SAM A03S 4/64 NEGRO,1.0,SUC. GUERRERO (QRO),2861.21,2861.21
42216,2022-12-18 21:02:18,25741,SAM A03S 4/64 AZUL,1.0,SUC. GUERRERO (QRO),2861.20931034,2861.21
42214,2022-12-18 20:59:20,26585,MOTO G22 4/128 NEGRO,1.0,SUC. ALAMEDA (QRO),3620.68965517,3620.69
42211,2022-12-18 20:44:08,29904,MOTO E32 4/64 GRIS,1.0,SUC. CORREGIDORA 2 (QRO),3275.0,3275.0
42208,2022-12-18 20:43:29,26000,XIAOMI REDMI-9A 2/32 GRIS,1.0,SUC. GUERRERO (QRO),2240.52,2240.52
42205,2022-12-18 20:32:31,25741,SAM A03S 4/64 AZUL,1.0,SUC. HIDALGO 2 (CELAYA),3447.4137,3447.41
42201,2022-12-18 20:29:50,25999,XIAOMI REDMI-9A 2/32 AZUL,1.0,SUC. GUERRERO (QRO),2240.52,2240.52
42198,2022-12-18 20:20:32,25762,SAM A32 4/128 AZUL,1.0,SUC. ANTEA (QRO),5343.96793103,5343.97
42194,2022-12-18 20:09:58,31124,MOTO G42 4/128 VERDE,1.0,SUC. PLAZA PATIO (QRO),4568.10586207,4568.11
42196,2022-12-18 20:09:58,31001,ACER A60 2/32 VERDE KIT,0.0,SUC. PLAZA PATIO (QRO),1723.27827586,0.0
42191,2022-12-18 20:07:08,26279,SAM A53 8/128 BLANCO,1.0,SUC. GUERRERO (QRO),8102.59,8102.59
42187,2022-12-18 20:05:38,29904,MOTO E32 4/64 GRIS,1.0,SUC. PLAZA PATIO (QRO),3275.0,3275.0
42184,2022-12-18 20:00:25,29340,SAM A13 4/64 BLANCO,1.0,SUC. GUERRERO (QRO),3792.24,3792.24
42182,2022-12-18 19:22:32,29339,SAM A13 4/64 AZUL,1.0,SUC. URBAN (QRO),3792.24,3792.24
42179,2022-12-18 19:06:23,29579,SAM A03-CORE 2/32 ONYX,1.0,SUC. ALAMEDA (QRO),2586.20689655,2586.21
42176,2022-12-18 19:04:21,29594,SAM A03-CORE 2/32 MENTA,1.0,SUC. ALAMEDA (QRO),2586.20689655,2586.21
42173,2022-12-18 18:59:35,29505,HONOR X7 4/128 PLATA,1.0,SUC. CORREGIDORA 3 (QRO),3964.65758621,3964.66
42171,2022-12-18 18:16:25,31226,MOTO E22I 2/64 GRIS KIT,1.0,SUC. CORREGIDORA 4 (QRO),2930.17482759,2930.17
42168,2022-12-18 18:04:50,26585,MOTO G22 4/128 NEGRO,1.0,SUC. FIESTA (IRAPUATO),3619.83,3619.83
42167,2022-12-18 17:06:17,30180,HONOR X9 8/128 NEGRO,1.0,SUC. CORREGIDORA 3 (QRO),5602.59,5602.59
42164,2022-12-18 17:00:42,29340,SAM A13 4/64 BLANCO,1.0,SUC. ALAMEDA (QRO),3792.24,3792.24
42161,2022-12-18 02:54:31,26079,XIAOMI REDMI-NOTE-11 4/128 AZUL,1.0,SUC. ALLENDE (QRO),3965.51724138,3965.52
42157,2022-12-18 02:50:04,30325,XIAOMI POCO-M5S 6/128 GRIS,1.0,SUC. ALLENDE (QRO),4224.13793103,4224.14
42155,2022-12-18 02:46:37,26578,MOTO G41 4/128 NEGRO,1.0,SUC. ALLENDE (QRO),3879.31034483,3879.31
42149,2022-12-18 02:44:17,26280,SAM A53 8/128 NEGRO,1.0,SUC. ALLENDE (QRO),8103.44827586,8103.45
42145,2022-12-18 02:39:20,25741,SAM A03S 4/64 AZUL,1.0,SUC. ALLENDE (QRO),2862.06896552,2862.07
42143,2022-12-18 02:35:41,29341,SAM A13 4/64 NEGRO,1.0,SUC. ALLENDE (QRO),3793.10344828,3793.1
42137,2022-12-18 02:28:10,30091,XIAOMI POCO-X4-PRO 6/128 AMARILLO,1.0,SUC. ALLENDE (QRO),5862.06896552,5862.07
42130,2022-12-18 02:24:34,30091,XIAOMI POCO-X4-PRO 6/128 AMARILLO,1.0,SUC. CORREGIDORA 2 (QRO),5861.21,5861.21
42126,2022-12-18 02:23:43,29340,SAM A13 4/64 BLANCO,1.0,SUC. ALLENDE (QRO),3792.24,3792.24
42123,2022-12-18 02:19:20,30358,HONOR X6 4/64 PLATA,1.0,SUC. ALLENDE (QRO),3188.79551724,3188.8
42121,2022-12-18 02:19:13,25742,SAM A03S 4/64 NEGRO,1.0,SUC. CORREGIDORA 2 (QRO),2861.21,2861.21
42118,2022-12-18 02:18:34,30091,XIAOMI POCO-X4-PRO 6/128 AMARILLO,1.0,SUC. ALLENDE (QRO),5862.06896552,5862.07
42112,2022-12-18 02:16:26,25534,MOTO E20 2/32 GRIS,1.0,SUC. LEON CENTRO (LEON),2499.14,2499.14
42108,2022-12-18 02:15:46,29496,MOTO G22 4/128 BLANCO,1.0,SUC. ALLENDE (QRO),3619.83,3619.83
42104,2022-12-18 02:15:19,29339,SAM A13 4/64 AZUL,1.0,SUC. LEON CENTRO (LEON),3792.24,3792.24
42100,2022-12-18 02:14:03,31298,SAM A04E 3/32 AZUL KIT,1.0,SUC. LEON CENTRO (LEON),2499.13793103,2499.14
42099,2022-12-18 02:13:59,26730,HONOR X8 6/128 NEGRO,1.0,SUC. LEON CENTRO (LEON),4654.31,4654.31
